id,Latitude,Longitude,PlanArea,NumberOfStories,YearBuilt,ReplacementCost,StructureValue,BuildingType,StructureType,OccupancyClass_Actual,OccupancyClass,NightPopulation,DayPopulation,geometry,DesignLevel,HeightClass,DS,DV
20489,37.625408,-122.09815,988.0,1,1975,364180.581,242787.054,W,W1,RES1,RES1,2,0,POINT (-122.09815 37.625408),High-Code,,1,0.06774000000000001
20490,37.625287,-122.098429,1254.0,1,1975,362753.817,241835.878,W,W1,RES1,RES1,4,2,POINT (-122.09842900000001 37.625287),High-Code,,1,0.06908
20491,37.62557999999999,-122.09792799999998,1440.0,1,1975,509073.775,339382.517,M,RM1,RES1,RES1,2,0,POINT (-122.09792799999998 37.62557999999999),High-Code,Low-Rise,1,0.09908
20492,37.624377,-122.099069,1474.0,1,1975,516834.636,344556.424,W,W1,RES1,RES1,2,0,POINT (-122.099069 37.624376999999996),High-Code,,1,0.07068
20493,37.62486,-122.097271,1440.0,1,1975,447219.532,298146.355,W,W1,RES1,RES1,4,2,POINT (-122.097271 37.62486),High-Code,,1,0.07294
20494,37.62483499999999,-122.097353,1474.0,1,1975,394691.941,263127.961,W,W1,RES1,RES1,3,1,POINT (-122.097353 37.62483499999999),High-Code,,1,0.06908
20495,37.624281,-122.09768,988.0,1,1975,319726.612,213151.075,W,W1,RES1,RES1,3,1,POINT (-122.09768 37.624280999999996),High-Code,,1,0.08402
20496,37.624282,-122.097378,988.0,1,1975,319726.612,213151.075,M,RM1,RES1,RES1,4,2,POINT (-122.097378 37.624282),High-Code,Low-Rise,1,0.08401999999999997
20497,37.627303,-122.098747,1254.0,1,1975,362753.817,241835.878,M,RM1,RES1,RES1,2,0,POINT (-122.09874699999999 37.627303),High-Code,Low-Rise,1,0.14816000000000001
20498,37.62798,-122.09701400000002,1474.0,1,1975,239479.8481,159653.232,W,W1,RES1,RES1,2,1,POINT (-122.09701400000002 37.62798),High-Code,,1,0.09749999999999998
20499,37.62769699999999,-122.097545,1026.0,1,1975,193136.2606,128757.507,M,RM1,RES1,RES1,2,1,POINT (-122.097545 37.62769699999999),High-Code,Low-Rise,2,0.12378
20500,37.627613,-122.097442,1254.0,1,1975,217222.1475,144814.765,W,W1,RES1,RES1,2,0,POINT (-122.097442 37.627613),High-Code,,1,0.10974
