ID,lon,lat,vs30,z1pt0,z2pt5,vsInferred
813,-122.137,37.6221,271.07164703002667,502.11541748046875,857.5,1
814,-122.137,37.6251,275.2448562966885,608.0,857.5,1
815,-122.137,37.6285,279.9744934655706,608.0,857.5,1
816,-122.137,37.6315,284.14770273223246,608.0,857.5,1
817,-122.137,37.6345,288.73209237914597,608.0,857.5,1
818,-122.137,37.6378,294.48567564802545,608.0,859.8485107421875,1
819,-122.137,37.6408,299.716205892468,608.0,859.8485107421875,1
820,-122.137,37.6439,305.1210871450645,608.0,859.8485107421875,1
821,-122.137,37.6469,310.3516173895071,541.284423828125,857.5,1
822,-122.137,37.6502,316.10520065838654,541.284423828125,857.5,1
823,-122.137,37.6532,321.33573090282914,541.284423828125,857.5,1
824,-122.137,37.6562,326.5662611472718,404.30108642578125,857.5,1
825,-122.137,37.6596,332.49419542430513,404.30108642578125,857.5,1
826,-122.137,37.6626,337.72472566874774,404.30108642578125,857.5,1
827,-122.137,37.6656,342.9552559131903,326.2069091796875,857.5,1
828,-122.137,37.669,340.7201399766211,326.2069091796875,857.5,1
829,-122.137,37.672,335.4553199463964,326.2069091796875,857.5,1
830,-122.137,37.675,330.19049991617163,326.2069091796875,857.5,1
831,-122.137,37.678,324.9256798859469,345.39324951171875,857.1428833007812,1
832,-122.137,37.6813,319.1343778526947,345.39324951171875,857.1428833007812,1
833,-122.137,37.6844,313.6940638214691,345.39324951171875,857.1428833007812,1
834,-122.137,37.6874,308.42924379124435,325.9770202636719,857.1428833007812,1
835,-122.137,37.6907,302.63794175799217,325.9770202636719,857.1428833007812,1
836,-122.137,37.6937,297.37312172776745,325.9770202636719,857.1428833007812,1
837,-122.143,37.6003,345.76392327515134,228.33334350585938,860.0,1
838,-122.143,37.6033,349.0931126901284,228.33334350585938,860.0,1
839,-122.143,37.6067,352.8661940271014,345.61798095703125,857.5,1
840,-122.143,37.6097,356.1953834420785,345.61798095703125,857.5,1
841,-122.143,37.6127,359.5245728570556,345.61798095703125,857.5,1
842,-122.143,37.6157,362.8537622720327,502.11541748046875,857.5,1
843,-122.143,37.6191,366.6268436090136,502.11541748046875,857.5,1
844,-122.143,37.6221,369.9560330239907,502.11541748046875,857.5,1
845,-122.143,37.6251,373.2852224389678,608.0,857.5,1
846,-122.143,37.6285,377.05830377594083,608.0,857.5,1
847,-122.143,37.6315,380.3874931909179,608.0,857.5,1
848,-122.143,37.6345,384.0447029092418,608.0,857.5,1
849,-122.143,37.6378,388.6346401237407,608.0,859.8485107421875,1
850,-122.143,37.6408,392.8073103187451,608.0,859.8485107421875,1
851,-122.143,37.6439,397.1190695202543,608.0,859.8485107421875,1
852,-122.143,37.6469,401.29173971525864,541.284423828125,857.5,1
853,-122.143,37.6502,405.88167692975753,541.284423828125,857.5,1
854,-122.143,37.6532,410.054347124762,541.284423828125,857.5,1
855,-122.143,37.6562,414.22701731976633,404.30108642578125,857.5,1
856,-122.143,37.6596,418.95604354077,404.30108642578125,857.5,1
857,-122.143,37.6626,423.12871373577434,404.30108642578125,857.5,1
858,-122.143,37.6656,427.3013839307787,326.2069091796875,857.5,1
859,-122.143,37.669,417.98945993819825,326.2069091796875,857.5,1
860,-122.143,37.672,404.1094798585334,326.2069091796875,857.5,1
861,-122.143,37.675,390.22949977886856,326.2069091796875,857.5,1
862,-122.143,37.678,376.34951969920377,345.39324951171875,857.1428833007812,1
863,-122.143,37.6813,361.08154161155926,345.39324951171875,857.1428833007812,1
864,-122.143,37.6844,346.73889552925647,345.39324951171875,857.1428833007812,1
865,-122.143,37.6874,332.8589154495916,325.9770202636719,857.1428833007812,1
866,-122.143,37.6907,317.5909373619471,325.9770202636719,857.1428833007812,1
867,-122.143,37.6937,303.71095728228227,325.9770202636719,857.1428833007812,1
868,-122.149,37.6003,450.78152019135916,267.56097412109375,860.0,1
869,-122.149,37.6033,453.26668975465157,267.56097412109375,860.0,1
870,-122.149,37.6067,456.0832152597155,462.62628173828125,860.0,1
871,-122.149,37.6097,458.5683848230078,462.62628173828125,860.0,1
872,-122.149,37.6127,461.05355438630016,462.62628173828125,860.0,1
873,-122.149,37.6157,463.53872394959257,608.0,857.5,1
874,-122.149,37.6191,466.35524945466227,608.0,857.5,1
875,-122.149,37.6221,468.8404190179546,608.0,857.5,1
876,-122.149,37.6251,471.32558858124713,608.0,859.8485107421875,1
877,-122.149,37.6285,474.142114086311,608.0,859.8485107421875,1
878,-122.149,37.6315,476.62728364960344,608.0,859.8485107421875,1
879,-122.149,37.6345,479.35731343933764,608.0,859.8485107421875,1
880,-122.149,37.6378,482.78360459945605,608.0,1017.2027587890624,1
881,-122.149,37.6408,485.89841474502214,608.0,1017.2027587890624,1
882,-122.149,37.6439,489.11705189544404,608.0,1017.2027587890624,1
883,-122.149,37.6469,492.2318620410101,608.0,957.7465209960938,1
884,-122.149,37.6502,495.6581532011285,608.0,957.7465209960938,1
885,-122.149,37.6532,498.7729633466947,608.0,957.7465209960938,1
886,-122.149,37.6562,501.88777349226086,608.0,857.5,1
887,-122.149,37.6596,505.4178916572349,608.0,857.5,1
888,-122.149,37.6626,508.53270180280106,608.0,857.5,1
889,-122.149,37.6656,511.6475119483672,600.3571166992188,857.5,1
890,-122.149,37.669,495.25877989977545,600.3571166992188,857.5,1
891,-122.149,37.672,472.7636397706705,600.3571166992188,857.5,1
892,-122.149,37.675,450.26849964156554,600.3571166992188,857.5,1
893,-122.149,37.678,427.7733595124606,423.5789489746094,857.1428833007812,1
894,-122.149,37.6813,403.02870537042384,423.5789489746094,857.1428833007812,1
895,-122.149,37.6844,379.78372723704376,423.5789489746094,857.1428833007812,1
896,-122.149,37.6874,357.2885871079389,404.2553405761719,857.5,1
897,-122.149,37.6907,332.5439329659021,404.2553405761719,857.5,1
898,-122.149,37.6937,310.04879283679713,404.2553405761719,857.5,1
899,-122.154,37.6003,538.2961842881161,267.56097412109375,860.0,1
900,-122.154,37.6033,540.0780039750052,267.56097412109375,860.0,1
901,-122.154,37.6067,542.0973996201457,462.62628173828125,860.0,1
902,-122.154,37.6097,543.8792193070348,462.62628173828125,860.0,1
903,-122.154,37.6127,545.6610389939239,462.62628173828125,860.0,1
904,-122.154,37.6157,547.442858680813,608.0,857.5,1
905,-122.154,37.6191,549.4622543259576,608.0,857.5,1
906,-122.154,37.6221,551.2440740128467,608.0,857.5,1
907,-122.154,37.6251,553.0258936997358,608.0,859.8485107421875,1
908,-122.154,37.6285,555.0452893448762,608.0,859.8485107421875,1
909,-122.154,37.6315,556.8271090317653,608.0,859.8485107421875,1
910,-122.154,37.6345,558.784488881009,608.0,859.8485107421875,1
911,-122.154,37.6378,561.2410749958112,608.0,1017.2027587890624,1
912,-122.154,37.6408,563.4743351001796,608.0,1017.2027587890624,1
913,-122.154,37.6439,565.7820372080296,608.0,1017.2027587890624,1
914,-122.154,37.6469,568.0152973123979,608.0,957.7465209960938,1
915,-122.154,37.6502,570.4718834272002,608.0,957.7465209960938,1
916,-122.154,37.6532,572.7051435315686,608.0,957.7465209960938,1
917,-122.154,37.6562,574.938403635937,608.0,857.5,1
918,-122.154,37.6596,577.4694317542208,608.0,857.5,1
919,-122.154,37.6626,579.7026918585891,608.0,857.5,1
920,-122.154,37.6656,581.9359519629577,600.3571166992188,857.5,1
921,-122.154,37.669,559.6498798676954,600.3571166992188,857.5,1
922,-122.154,37.672,529.9754396973972,600.3571166992188,857.5,1
923,-122.154,37.675,500.30099952709895,600.3571166992188,857.5,1
924,-122.154,37.678,470.6265593568007,423.5789489746094,857.1428833007812,1
925,-122.154,37.6813,437.98467516944453,423.5789489746094,857.1428833007812,1
926,-122.154,37.6844,407.32108699350715,423.5789489746094,857.1428833007812,1
927,-122.154,37.6874,377.6466468232089,404.2553405761719,857.5,1
928,-122.154,37.6907,345.0047626358528,404.2553405761719,857.5,1
929,-122.154,37.6937,315.33032246555456,404.2553405761719,857.5,1
930,-122.16,37.6003,643.313781204324,286.9047546386719,860.0,1
931,-122.16,37.6033,644.2515810395284,286.9047546386719,860.0,1
932,-122.16,37.6067,645.3144208527597,482.11541748046875,860.0,1
933,-122.16,37.6097,646.2522206879642,482.11541748046875,860.0,1
934,-122.16,37.6127,647.1900205231684,482.11541748046875,860.0,1
935,-122.16,37.6157,648.1278203583728,592.0,860.0,1
936,-122.16,37.6191,649.1906601716064,592.0,860.0,1
937,-122.16,37.6221,650.1284600068107,592.0,860.0,1
938,-122.16,37.6251,651.0662598420151,592.0,898.8235473632812,1
939,-122.16,37.6285,652.1290996552464,592.0,898.8235473632812,1
940,-122.16,37.6315,653.0668994904509,592.0,898.8235473632812,1
941,-122.16,37.6345,654.0970994111049,592.0,898.8235473632812,1
942,-122.16,37.6378,655.3900394715265,592.0,1056.923095703125,1
943,-122.16,37.6408,656.5654395264568,592.0,1056.923095703125,1
944,-122.16,37.6439,657.7800195832193,592.0,1056.923095703125,1
945,-122.16,37.6469,658.9554196381496,592.0,997.2027587890625,1
946,-122.16,37.6502,660.2483596985711,592.0,997.2027587890625,1
947,-122.16,37.6532,661.4237597535014,592.0,997.2027587890625,1
948,-122.16,37.6562,662.5991598084316,608.0,957.7465209960938,1
949,-122.16,37.6596,663.9312798706856,608.0,957.7465209960938,1
950,-122.16,37.6626,665.1066799256158,608.0,957.7465209960938,1
951,-122.16,37.6656,666.282079980546,608.0,1116.737548828125,1
952,-122.16,37.669,636.9191998292727,608.0,1116.737548828125,1
953,-122.16,37.672,598.6295996095345,608.0,1116.737548828125,1
954,-122.16,37.675,560.339999389796,608.0,1116.737548828125,1
955,-122.16,37.678,522.0503991700576,608.0,857.5,1
956,-122.16,37.6813,479.9318389283092,608.0,857.5,1
957,-122.16,37.6844,440.3659187012945,608.0,857.5,1
958,-122.16,37.6874,402.07631848155626,541.284423828125,857.5,1
959,-122.16,37.6907,359.9577582398078,541.284423828125,857.5,1
960,-122.16,37.6937,321.6681580200694,541.284423828125,857.5,1
